Method,Planner,Motion Profile,Map ID,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock
LookAhead,Jerk_Primitive,RVO,23,10,10,20,60,0,10.1,727,5,3.54,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,24,10,10,20,60,0,9.8,693,5,6.7,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,25,10,10,20,60,0,9.8,688,4,5.775,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,26,10,10,20,60,0,10.0,691,6,4.8,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,27,10,10,20,60,0,9.8,665,2,7.4,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,28,10,10,20,60,0,9.9,704,2,6.45,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,29,10,10,20,60,0,9.8,716,2,7.95,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,30,10,10,20,60,0,9.8,669,3,4.366666666666667,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,31,10,10,20,60,0,9.8,655,3,7.100000000000001,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,32,10,10,20,60,0,9.8,693,0,,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,33,10,10,20,60,0,9.8,676,0,,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,34,10,10,20,60,0,10.0,679,3,8.366666666666667,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,35,10,10,20,60,0,9.9,674,4,6.625,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,36,10,10,20,60,0,9.8,684,1,4.9,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,37,10,10,20,60,0,9.9,648,4,3.7,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,38,10,10,20,60,0,0.2,33,1,0.2,0,0,1,0,0
LookAhead,Jerk_Primitive,RVO,39,10,10,20,60,0,9.9,682,6,4.583333333333333,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,40,10,10,20,60,0,9.8,688,3,5.900000000000001,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,41,10,10,20,60,0,9.8,703,2,5.3,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,42,10,10,20,60,0,9.8,687,2,6.1000000000000005,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,43,10,10,20,60,0,9.8,686,2,4.15,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,44,10,10,20,60,0,9.8,674,2,2.9,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,45,10,10,20,60,0,9.8,703,4,5.525,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,46,10,10,20,60,0,9.8,677,4,5.125,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,47,10,10,20,60,0,9.9,658,5,5.160000000000001,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,48,10,10,20,60,0,9.8,685,3,8.733333333333333,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,49,10,10,20,60,0,9.8,672,3,7.066666666666667,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,50,10,10,20,60,0,9.8,661,5,5.38,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,51,10,10,20,60,0,9.9,700,5,5.5600000000000005,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,52,10,10,20,60,0,10.0,684,3,5.633333333333333,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,53,10,10,20,60,0,9.8,705,2,5.550000000000001,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,54,10,10,20,60,0,10.0,700,3,6.866666666666667,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,55,10,10,20,60,0,10.0,687,3,4.966666666666667,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,56,10,10,20,60,0,9.8,709,3,6.533333333333334,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,57,10,10,20,60,0,9.8,684,5,3.86,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,58,10,10,20,60,0,10.0,681,4,3.95,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,59,10,10,20,60,0,10.3,700,6,5.000000000000001,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,0,10,10,40,20,0,20.700000000000003,538,3,5.7,0,0,1,0,0
LookAhead,Jerk_Primitive,RVO,1,10,10,40,20,0,12.4,349,4,2.7,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,2,10,10,40,20,0,29.3,657,4,7.825,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,3,10,10,40,20,0,16.3,435,2,4.25,0,0,1,0,0
LookAhead,Jerk_Primitive,RVO,4,10,10,40,20,0,29.200000000000003,716,7,7.528571428571429,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,5,10,10,40,20,0,29.700000000000003,717,4,9.575,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,6,10,10,40,20,0,29.8,716,3,7.666666666666667,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,7,10,10,40,20,0,29.6,672,3,5.566666666666666,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,8,10,10,40,20,0,29.3,704,1,7.9,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,9,10,10,40,20,0,3.7,157,2,2.1500000000000004,0,0,1,0,0
LookAhead,Jerk_Primitive,RVO,10,10,10,40,20,0,29.700000000000003,677,5,10.460000000000004,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,11,10,10,40,20,0,29.3,711,10,10.72,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,12,10,10,40,20,0,22.1,544,5,8.4,0,0,1,0,0
LookAhead,Jerk_Primitive,RVO,13,10,10,40,20,0,29.200000000000003,701,2,8.55,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,14,10,10,40,20,0,3.2,120,3,1.5,0,0,1,0,0
LookAhead,Jerk_Primitive,RVO,15,10,10,40,20,0,5.2,168,1,1.9,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,16,10,10,40,20,0,29.3,697,7,6.014285714285715,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,17,10,10,40,20,0,29.5,734,2,5.2,0,0,1,0,0
LookAhead,Jerk_Primitive,RVO,18,10,10,40,20,0,29.3,706,7,7.42857142857143,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,19,10,10,40,20,0,29.6,705,4,8.025,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,20,10,10,40,20,0,21.0,519,3,4.166666666666667,0,0,1,0,0
LookAhead,Jerk_Primitive,RVO,21,10,10,40,20,0,29.3,682,5,8.180000000000001,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,22,10,10,40,20,0,30.1,731,6,8.1,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,23,10,10,40,20,0,16.7,431,5,4.140000000000001,0,0,1,0,0
LookAhead,Jerk_Primitive,RVO,24,10,10,40,20,0,29.3,697,3,7.433333333333334,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,25,10,10,40,20,0,1.5,99,1,1.5,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,26,10,10,40,20,0,29.6,678,6,6.333333333333335,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,27,10,10,40,20,0,29.3,719,4,7.85,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,28,10,10,40,20,0,29.3,704,4,9.05,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,29,10,10,40,20,0,29.6,715,4,7.425000000000001,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,30,10,10,40,20,0,19.4,490,1,10.2,0,0,1,0,0
LookAhead,Jerk_Primitive,RVO,31,10,10,40,20,0,29.1,711,5,5.220000000000001,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,32,10,10,40,20,0,29.3,711,4,6.7,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,33,10,10,40,20,0,29.3,677,5,6.98,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,34,10,10,40,20,0,21.9,566,6,7.05,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,35,10,10,40,20,0,24.4,576,3,7.300000000000001,0,0,1,0,0
LookAhead,Jerk_Primitive,RVO,36,10,10,40,20,0,0.8,52,1,0.6000000000000001,0,0,0,0,1
LookAhead,Jerk_Primitive,RVO,37,10,10,40,20,0,0.7000000000000001,47,1,0.7000000000000001,0,0,1,0,0
LookAhead,Jerk_Primitive,RVO,38,10,10,40,20,0,0.1,24,1,0.1,0,0,1,0,0
LookAhead,Jerk_Primitive,RVO,39,10,10,40,20,0,29.4,710,4,5.125000000000001,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,40,10,10,40,20,0,29.6,708,4,6.775,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,41,10,10,40,20,0,29.0,698,4,6.550000000000001,0,0,1,0,0
LookAhead,Jerk_Primitive,RVO,42,10,10,40,20,0,19.700000000000003,486,4,6.175000000000001,0,0,1,0,0
LookAhead,Jerk_Primitive,RVO,43,10,10,40,20,0,4.3,147,0,,0,0,1,0,0
LookAhead,Jerk_Primitive,RVO,44,10,10,40,20,0,29.6,696,3,5.566666666666667,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,45,10,10,40,20,0,29.200000000000003,710,3,8.100000000000001,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,46,10,10,40,20,0,29.3,694,3,4.433333333333333,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,47,10,10,40,20,0,21.4,517,3,4.3,0,0,1,0,0
LookAhead,Jerk_Primitive,RVO,48,10,10,40,20,0,30.0,755,5,7.24,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,49,10,10,40,20,0,29.6,706,4,7.3,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,50,10,10,40,20,0,29.5,715,5,6.48,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,51,10,10,40,20,0,3.6,129,2,2.6,0,0,1,0,0
LookAhead,Jerk_Primitive,RVO,52,10,10,40,20,0,29.5,703,3,6.633333333333334,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,53,10,10,40,20,0,30.0,732,5,6.640000000000001,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,54,10,10,40,20,0,17.2,441,2,4.7,0,0,1,0,0
LookAhead,Jerk_Primitive,RVO,55,10,10,40,20,0,29.5,704,2,5.800000000000001,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,56,10,10,40,20,0,29.200000000000003,716,3,7.233333333333334,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,57,10,10,40,20,0,0.8,63,1,0.2,0,0,1,0,0
LookAhead,Jerk_Primitive,RVO,58,10,10,40,20,0,32.0,754,5,6.32,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,59,10,10,40,20,0,30.1,751,7,6.471428571428571,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,0,10,10,40,40,0,15.2,753,3,5.333333333333333,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,1,10,10,40,40,0,14.7,709,4,5.35,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,2,10,10,40,40,0,14.7,670,3,4.800000000000001,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,3,10,10,40,40,0,14.7,714,4,5.9750000000000005,1,0,0,0,0
LookAhead,Jerk_Primitive,RVO,4,10,10,40,40,0,14.7,728,5,5.68,1,0,0,0,0
