Method,Planner,Motion Profile,Map ID,Number of agents,Number of pillars,Agent speed,Drone speed,Depth variance,Initial position,Target position,Flight time,Grid discovered,Agent tracked,Agent tracked time,Success,Static Collision,Dynamic Collision,Freezing,Dead Lock,state machine
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(40, 40)","(40, 460)",4.3,167,2,0.75,0,0,1,0,0,2
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(40, 40)","(250, 40)",7.6,313,0,,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(40, 40)","(250, 250)",4.800000000000001,184,1,0.8,0,0,1,0,0,3
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(40, 40)","(250, 460)",4.4,188,2,0.8,0,0,1,0,0,3
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(40, 40)","(460, 40)",13.0,453,4,0.875,0,0,1,0,0,2
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(40, 40)","(460, 250)",15.8,625,1,8.5,0,0,1,0,0,3
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(40, 40)","(460, 460)",4.800000000000001,184,1,0.8,0,0,1,0,0,3
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(40, 250)","(40, 40)",4.6000000000000005,192,2,1.95,0,0,0,0,1,2
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(40, 250)","(40, 460)",5.300000000000001,200,1,1.2000000000000002,0,0,0,0,1,2
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(40, 250)","(250, 40)",12.6,481,3,3.9666666666666672,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(40, 250)","(250, 250)",13.2,480,4,4.825000000000001,0,0,1,0,0,3
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(40, 250)","(250, 460)",6.6000000000000005,221,2,1.7000000000000002,0,0,0,0,1,2
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(40, 250)","(460, 40)",21.200000000000003,674,7,3.828571428571429,0,0,1,0,0,2
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(40, 250)","(460, 250)",13.6,485,3,5.1000000000000005,0,0,1,0,0,3
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(40, 250)","(460, 460)",21.200000000000003,738,4,6.15,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(40, 460)","(40, 40)",16.0,529,0,,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(40, 460)","(40, 250)",8.0,312,0,,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(40, 460)","(250, 40)",16.0,645,4,2.725,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(40, 460)","(250, 250)",5.800000000000001,227,3,1.7000000000000002,0,0,0,0,1,2
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(40, 460)","(250, 460)",3.4000000000000004,97,1,1.2000000000000002,0,0,0,0,1,2
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(40, 460)","(460, 40)",5.800000000000001,227,3,1.7000000000000002,0,0,0,0,1,2
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(40, 460)","(460, 250)",3.4000000000000004,144,1,1.2000000000000002,0,0,0,0,1,2
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(40, 460)","(460, 460)",3.4000000000000004,97,1,1.2000000000000002,0,0,0,0,1,2
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(250, 40)","(40, 40)",8.0,291,0,,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(250, 40)","(40, 250)",14.0,432,1,4.9,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(250, 40)","(40, 460)",9.8,371,3,2.2,0,0,0,0,1,2
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(250, 40)","(250, 250)",7.6,304,1,2.9000000000000004,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(250, 40)","(250, 460)",21.3,634,3,6.733333333333334,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(250, 40)","(460, 40)",9.8,320,1,2.0,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(250, 40)","(460, 250)",15.6,418,4,3.175,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(250, 40)","(460, 460)",19.5,619,2,7.0,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(250, 250)","(40, 40)",14.5,430,1,5.6000000000000005,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(250, 250)","(40, 250)",8.0,314,1,6.800000000000001,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(250, 250)","(40, 460)",10.7,334,5,4.1,0,0,1,0,0,2
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(250, 250)","(250, 40)",8.0,353,1,4.0,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(250, 250)","(250, 460)",2.7,125,2,0.6000000000000001,0,0,1,0,0,3
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(250, 250)","(460, 40)",9.5,419,1,4.3,0,0,1,0,0,3
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(250, 250)","(460, 250)",4.2,222,0,,0,0,1,0,0,3
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(250, 250)","(460, 460)",2.8000000000000003,125,2,0.7,0,0,1,0,0,3
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(250, 460)","(40, 40)",5.1000000000000005,205,3,1.7,0,0,1,0,0,2
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(250, 460)","(40, 250)",7.300000000000001,281,1,6.300000000000001,0,0,1,0,0,3
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(250, 460)","(40, 460)",8.0,218,1,4.3,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(250, 460)","(250, 40)",23.5,714,11,5.963636363636365,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(250, 460)","(250, 250)",13.4,465,9,5.255555555555556,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(250, 460)","(460, 40)",7.1000000000000005,241,5,2.6,0,0,0,0,1,2
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(250, 460)","(460, 250)",11.0,390,8,4.125,0,0,1,0,0,2
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(250, 460)","(460, 460)",4.1000000000000005,117,2,0.9000000000000001,0,0,0,0,1,2
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(460, 40)","(40, 40)",19.700000000000003,594,3,5.400000000000001,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(460, 40)","(40, 250)",7.1000000000000005,345,2,2.0,0,0,1,0,0,3
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(460, 40)","(40, 460)",19.8,724,9,5.188888888888889,0,0,1,0,0,2
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(460, 40)","(250, 40)",9.3,324,3,3.1,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(460, 40)","(250, 250)",13.6,464,6,4.300000000000001,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(460, 40)","(250, 460)",16.1,606,7,3.4285714285714284,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(460, 40)","(460, 250)",7.0,272,2,1.7000000000000002,0,0,0,0,1,2
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(460, 40)","(460, 460)",18.2,541,3,4.0,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(460, 250)","(40, 40)",21.0,709,3,5.733333333333334,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(460, 250)","(40, 250)",4.9,213,3,1.3,0,0,0,0,1,2
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(460, 250)","(40, 460)",13.8,554,3,7.533333333333334,0,0,1,0,0,3
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(460, 250)","(250, 40)",17.0,546,4,5.7250000000000005,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(460, 250)","(250, 250)",4.9,213,3,1.3,0,0,0,0,1,2
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(460, 250)","(250, 460)",4.1000000000000005,156,2,1.05,0,0,0,0,1,2
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(460, 250)","(460, 40)",8.0,255,0,,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(460, 250)","(460, 460)",4.0,159,1,1.2000000000000002,0,0,0,0,1,2
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(460, 460)","(40, 40)",2.0,110,2,0.65,0,0,1,0,0,2
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(460, 460)","(40, 250)",2.0,110,2,0.65,0,0,1,0,0,2
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(460, 460)","(40, 460)",2.0,90,2,0.65,0,0,1,0,0,2
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(460, 460)","(250, 40)",16.7,651,5,4.800000000000001,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(460, 460)","(250, 250)",2.0,110,2,0.65,0,0,1,0,0,2
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(460, 460)","(250, 460)",2.0,90,2,0.65,0,0,1,0,0,2
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(460, 460)","(460, 40)",18.7,526,5,3.86,1,0,0,0,0,1
LookAhead,Primitive,CVM,0,10,0,40,40,0,"(460, 460)","(460, 250)",8.0,245,1,0.4,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(40, 40)","(40, 250)",4.5,190,1,0.9,0,0,1,0,0,3
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(40, 40)","(40, 460)",4.2,162,2,0.8,0,0,1,0,0,2
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(40, 40)","(250, 40)",7.6,313,0,,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(40, 40)","(250, 250)",4.6000000000000005,176,2,0.45,0,0,1,0,0,2
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(40, 40)","(250, 460)",4.5,190,1,0.9,0,0,1,0,0,3
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(40, 40)","(460, 40)",23.700000000000003,576,3,4.533333333333334,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(40, 40)","(460, 250)",7.1000000000000005,305,1,1.2000000000000002,0,0,0,0,1,2
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(40, 40)","(460, 460)",4.6000000000000005,176,2,0.45,0,0,1,0,0,2
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(40, 250)","(40, 40)",3.5,182,4,1.9,0,0,1,0,0,3
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(40, 250)","(40, 460)",9.1,205,3,4.766666666666667,0,0,0,0,1,2
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(40, 250)","(250, 40)",9.2,390,6,2.85,0,0,1,0,0,2
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(40, 250)","(250, 250)",2.7,118,3,1.6666666666666667,0,0,0,0,1,2
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(40, 250)","(250, 460)",3.8,182,3,1.7666666666666668,0,0,1,0,0,2
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(40, 250)","(460, 40)",9.2,374,6,2.8833333333333333,0,0,1,0,0,2
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(40, 250)","(460, 250)",2.7,118,3,1.6666666666666667,0,0,0,0,1,2
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(40, 250)","(460, 460)",4.0,180,4,2.4,0,0,1,0,0,2
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(40, 460)","(40, 40)",15.7,554,2,4.550000000000001,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(40, 460)","(40, 250)",8.0,305,1,1.8,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(40, 460)","(250, 40)",14.1,596,3,6.0,0,0,1,0,0,3
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(40, 460)","(250, 250)",25.700000000000003,679,7,5.871428571428573,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(40, 460)","(250, 460)",6.4,201,3,1.2333333333333334,0,0,0,0,1,2
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(40, 460)","(460, 40)",18.2,694,2,4.35,0,0,1,0,0,3
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(40, 460)","(460, 250)",6.2,255,2,1.3,0,0,1,0,0,2
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(40, 460)","(460, 460)",6.4,201,3,1.2333333333333334,0,0,0,0,1,2
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(250, 40)","(40, 40)",8.0,291,0,,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(250, 40)","(40, 250)",13.3,492,3,5.0,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(250, 40)","(40, 460)",14.5,536,3,6.166666666666667,0,0,1,0,0,3
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(250, 40)","(250, 250)",5.2,204,1,1.2000000000000002,0,0,0,0,1,2
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(250, 40)","(250, 460)",5.2,204,1,1.2000000000000002,0,0,0,0,1,2
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(250, 40)","(460, 40)",7.6,291,1,4.2,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(250, 40)","(460, 250)",16.3,487,4,9.325,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(250, 40)","(460, 460)",5.2,203,1,1.2000000000000002,0,0,0,0,1,2
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(250, 250)","(40, 40)",6.4,333,1,2.3000000000000003,0,0,1,0,0,3
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(250, 250)","(40, 250)",5.5,228,2,1.8,0,0,0,0,1,2
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(250, 250)","(40, 460)",13.4,392,4,3.65,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(250, 250)","(250, 40)",8.0,353,0,,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(250, 250)","(250, 460)",6.4,267,2,4.550000000000001,0,0,1,0,0,3
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(250, 250)","(460, 40)",5.1000000000000005,241,3,0.7666666666666667,0,0,0,0,1,2
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(250, 250)","(460, 250)",13.6,491,4,7.45,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(250, 250)","(460, 460)",12.7,426,1,8.5,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(250, 460)","(40, 40)",20.200000000000003,682,3,5.366666666666667,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(250, 460)","(40, 250)",4.0,177,2,1.05,0,0,0,0,1,2
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(250, 460)","(40, 460)",8.0,213,2,3.0500000000000003,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(250, 460)","(250, 40)",19.1,590,4,8.075,0,0,1,0,0,3
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(250, 460)","(250, 250)",8.0,329,1,1.1,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(250, 460)","(460, 40)",16.0,595,1,8.8,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(250, 460)","(460, 250)",14.0,423,0,,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(250, 460)","(460, 460)",13.4,305,0,,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(460, 40)","(40, 40)",32.7,800,10,6.470000000000001,0,0,1,0,0,3
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(460, 40)","(40, 250)",20.1,661,5,5.32,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(460, 40)","(40, 460)",1.9,83,2,0.95,0,0,1,0,0,2
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(460, 40)","(250, 40)",17.6,441,4,3.8,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(460, 40)","(250, 250)",1.9,83,2,0.95,0,0,1,0,0,2
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(460, 40)","(250, 460)",1.7000000000000002,92,2,0.65,0,0,1,0,0,2
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(460, 40)","(460, 250)",1.7000000000000002,92,2,0.65,0,0,1,0,0,2
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(460, 40)","(460, 460)",1.7000000000000002,92,2,0.65,0,0,1,0,0,2
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(460, 250)","(40, 40)",5.2,293,0,,0,0,1,0,0,3
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(460, 250)","(40, 250)",9.3,382,2,3.5,0,0,1,0,0,3
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(460, 250)","(40, 460)",4.800000000000001,222,1,1.2000000000000002,0,0,0,0,1,2
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(460, 250)","(250, 40)",5.2,293,0,,0,0,1,0,0,3
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(460, 250)","(250, 250)",9.9,346,3,2.966666666666667,0,0,1,0,0,3
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(460, 250)","(250, 460)",7.9,293,2,2.6500000000000004,0,0,0,0,1,2
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(460, 250)","(460, 40)",3.1,135,1,1.1,0,0,0,0,1,2
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(460, 250)","(460, 460)",7.5,277,0,,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(460, 460)","(40, 40)",27.0,917,8,7.8125,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(460, 460)","(40, 250)",7.1000000000000005,295,2,2.75,0,0,0,0,1,2
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(460, 460)","(40, 460)",16.0,442,1,6.4,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(460, 460)","(250, 40)",17.0,720,5,7.459999999999999,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(460, 460)","(250, 250)",11.3,443,3,5.266666666666667,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(460, 460)","(250, 460)",8.0,245,1,1.9,1,0,0,0,0,1
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(460, 460)","(460, 40)",14.0,401,2,2.5500000000000003,0,0,0,0,1,2
LookAhead,Primitive,CVM,1,10,0,40,40,0,"(460, 460)","(460, 250)",8.0,245,0,,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(40, 40)","(40, 250)",7.800000000000001,298,2,3.3000000000000003,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(40, 40)","(40, 460)",14.7,466,3,5.433333333333334,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(40, 40)","(250, 40)",7.6,313,2,2.9000000000000004,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(40, 40)","(250, 250)",13.1,488,5,4.580000000000001,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(40, 40)","(250, 460)",12.0,450,4,3.2750000000000004,0,0,1,0,0,2
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(40, 40)","(460, 40)",11.6,438,3,3.8,0,0,1,0,0,3
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(40, 40)","(460, 250)",10.5,455,5,2.54,0,0,1,0,0,2
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(40, 40)","(460, 460)",16.5,581,4,5.875,0,0,0,0,1,2
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(40, 250)","(40, 40)",8.0,327,0,,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(40, 250)","(40, 460)",11.6,341,5,3.64,0,0,0,0,1,2
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(40, 250)","(250, 40)",12.6,530,1,8.4,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(40, 250)","(250, 250)",5.5,265,0,,0,0,1,0,0,3
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(40, 250)","(250, 460)",8.700000000000001,304,3,3.4666666666666672,0,0,0,0,1,2
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(40, 250)","(460, 40)",25.5,805,3,7.6,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(40, 250)","(460, 250)",5.5,265,0,,0,0,1,0,0,3
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(40, 250)","(460, 460)",5.2,257,0,,0,0,1,0,0,3
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(40, 460)","(40, 40)",16.0,505,2,6.1,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(40, 460)","(40, 250)",8.0,312,1,3.3000000000000003,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(40, 460)","(250, 40)",5.6000000000000005,251,1,1.2000000000000002,0,0,0,0,1,2
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(40, 460)","(250, 250)",14.0,459,2,1.3000000000000005,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(40, 460)","(250, 460)",14.5,351,3,4.733333333333333,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(40, 460)","(460, 40)",12.6,490,2,2.0,0,0,0,0,1,2
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(40, 460)","(460, 250)",13.7,551,4,3.675,0,0,1,0,0,3
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(40, 460)","(460, 460)",7.800000000000001,243,2,1.7500000000000002,0,0,0,0,1,2
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(250, 40)","(40, 40)",8.0,291,1,4.0,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(250, 40)","(40, 250)",13.6,424,3,5.366666666666667,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(250, 40)","(40, 460)",16.6,614,4,7.050000000000001,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(250, 40)","(250, 250)",7.2,273,6,3.1333333333333333,0,0,1,0,0,3
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(250, 40)","(250, 460)",7.4,281,6,3.233333333333333,0,0,1,0,0,3
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(250, 40)","(460, 40)",15.0,354,9,3.688888888888889,0,0,1,0,0,2
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(250, 40)","(460, 250)",8.700000000000001,317,8,2.9375,0,0,1,0,0,2
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(250, 40)","(460, 460)",7.300000000000001,252,6,3.3000000000000007,0,0,1,0,0,3
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(250, 250)","(40, 40)",10.2,432,2,7.5,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(250, 250)","(40, 250)",8.0,313,1,4.9,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(250, 250)","(40, 460)",18.4,411,5,4.340000000000001,0,0,1,0,0,2
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(250, 250)","(250, 40)",5.300000000000001,270,4,1.725,0,0,0,0,1,2
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(250, 250)","(250, 460)",7.6,255,2,3.2,0,0,1,0,0,3
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(250, 250)","(460, 40)",5.800000000000001,259,3,2.233333333333334,0,0,0,0,1,2
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(250, 250)","(460, 250)",7.6,312,2,2.4000000000000004,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(250, 250)","(460, 460)",9.3,319,2,2.35,0,0,1,0,0,2
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(250, 460)","(40, 40)",4.5,216,1,1.2000000000000002,0,0,0,0,1,2
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(250, 460)","(40, 250)",14.9,517,5,6.040000000000001,0,0,1,0,0,2
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(250, 460)","(40, 460)",8.0,218,0,,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(250, 460)","(250, 40)",17.2,563,3,7.266666666666667,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(250, 460)","(250, 250)",8.0,325,2,1.15,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(250, 460)","(460, 40)",17.3,670,5,6.6,0,0,1,0,0,3
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(250, 460)","(460, 250)",5.6000000000000005,218,3,2.5333333333333337,0,0,0,0,1,2
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(250, 460)","(460, 460)",3.3000000000000003,90,1,1.2000000000000002,0,0,0,0,1,2
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(460, 40)","(40, 40)",14.9,570,2,8.05,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(460, 40)","(40, 250)",15.0,603,4,5.175,0,0,0,0,1,2
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(460, 40)","(40, 460)",8.200000000000001,273,4,3.0500000000000007,0,0,1,0,0,3
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(460, 40)","(250, 40)",13.1,369,3,5.2,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(460, 40)","(250, 250)",8.200000000000001,273,4,3.0500000000000007,0,0,1,0,0,3
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(460, 40)","(250, 460)",4.3,174,1,1.2000000000000002,0,0,0,0,1,2
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(460, 40)","(460, 250)",4.3,174,1,1.2000000000000002,0,0,0,0,1,2
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(460, 40)","(460, 460)",4.3,174,1,1.2000000000000002,0,0,0,0,1,2
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(460, 250)","(40, 40)",23.1,632,7,4.242857142857143,1,0,0,0,0,1
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(460, 250)","(40, 250)",21.3,630,5,6.74,0,0,1,0,0,3
LookAhead,Primitive,CVM,2,10,0,40,40,0,"(460, 250)","(40, 460)",11.4,461,4,3.5,0,0,1,0,0,3
